nome_algoritmo,cenario,tamanho_amostra,tempo_execucao_microsegundos,id_hardware,processador,ram,sistema_operacional,Intervalos de confiança,Média,Desvio padrão
Shell Sort,4,10000,3,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,31,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,26,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,76,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,284,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,216,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,902,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,43,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,12,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,4074,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,28,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,93858,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,9,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,27,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,7,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2975,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,35,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,66270,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,12,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,11,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,5,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,10,1,AMD Ryzen 5 5500,16,Windows 10,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,76,1,AMD Ryzen 5 5500,16,Windows 10,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,30,1,AMD Ryzen 5 5500,16,Windows 10,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,62,1,AMD Ryzen 5 5500,16,Windows 10,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,23,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,24,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,79,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,241,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,187,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,777,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,38,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,6,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3826,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,35,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,95210,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,8,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,28,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2821,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,30,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,66951,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,11,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,8,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,5,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,10,1,AMD Ryzen 5 5500,16,Windows 10,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,74,1,AMD Ryzen 5 5500,16,Windows 10,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,30,1,AMD Ryzen 5 5500,16,Windows 10,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,61,1,AMD Ryzen 5 5500,16,Windows 10,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,31,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,31,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,76,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,216,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,209,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,806,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,37,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,4070,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,28,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,94091,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,7,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,26,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2980,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,18,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,68339,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,10,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,7,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,10,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,5,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,1,AMD Ryzen 5 5500,16,Windows 10,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,66,1,AMD Ryzen 5 5500,16,Windows 10,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,28,1,AMD Ryzen 5 5500,16,Windows 10,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,62,1,AMD Ryzen 5 5500,16,Windows 10,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,26,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,20,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,55,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,207,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,186,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,823,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,36,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3785,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,32,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,95236,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,7,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,28,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,4,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2820,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,1,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,23,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,65287,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,13,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,10,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,5,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,1,AMD Ryzen 5 5500,16,Windows 10,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,56,1,AMD Ryzen 5 5500,16,Windows 10,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,33,1,AMD Ryzen 5 5500,16,Windows 10,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,63,1,AMD Ryzen 5 5500,16,Windows 10,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,29,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,20,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,70,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,247,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,191,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,822,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,38,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,6,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,4027,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,36,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,94527,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,7,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,28,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2858,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,37,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,68598,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,11,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,9,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,5,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,1,AMD Ryzen 5 5500,16,Windows 10,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,64,1,AMD Ryzen 5 5500,16,Windows 10,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,29,1,AMD Ryzen 5 5500,16,Windows 10,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,62,1,AMD Ryzen 5 5500,16,Windows 10,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,27,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,20,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,82,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,204,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,187,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,788,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,38,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,3,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3839,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,22,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,94897,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,10,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,30,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,5,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,3048,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,27,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,65890,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,11,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,10,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,6,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,11,1,AMD Ryzen 5 5500,16,Windows 10,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,59,1,AMD Ryzen 5 5500,16,Windows 10,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,30,1,AMD Ryzen 5 5500,16,Windows 10,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,63,1,AMD Ryzen 5 5500,16,Windows 10,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,25,1,AMD Ryzen 5 5500,16,Windows 10,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,21,1,AMD Ryzen 5 5500,16,Windows 10,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,82,1,AMD Ryzen 5 5500,16,Windows 10,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,243,1,AMD Ryzen 5 5500,16,Windows 10,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,209,1,AMD Ryzen 5 5500,16,Windows 10,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,821,1,AMD Ryzen 5 5500,16,Windows 10,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,37,1,AMD Ryzen 5 5500,16,Windows 10,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,6,1,AMD Ryzen 5 5500,16,Windows 10,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,3824,1,AMD Ryzen 5 5500,16,Windows 10,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,28,1,AMD Ryzen 5 5500,16,Windows 10,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,95657,1,AMD Ryzen 5 5500,16,Windows 10,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,9,1,AMD Ryzen 5 5500,16,Windows 10,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,28,1,AMD Ryzen 5 5500,16,Windows 10,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,4,1,AMD Ryzen 5 5500,16,Windows 10,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2806,1,AMD Ryzen 5 5500,16,Windows 10,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,2,1,AMD Ryzen 5 5500,16,Windows 10,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,28,1,AMD Ryzen 5 5500,16,Windows 10,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,67377,1,AMD Ryzen 5 5500,16,Windows 10,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,12,1,AMD Ryzen 5 5500,16,Windows 10,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,1,AMD Ryzen 5 5500,16,Windows 10,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,0,1,AMD Ryzen 5 5500,16,Windows 10,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,12,1,AMD Ryzen 5 5500,16,Windows 10,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,6,1,AMD Ryzen 5 5500,16,Windows 10,5.786 a 6.956,6.371,3.289
